recency,frequency,monetary
2050,0.029411764,41.17
2050,0.014705882,13.75
2050,0.014705882,54.13
1856,0.029411764,48.42
1991,0.117647058,288.20
1246,0.058823529,72.14
2050,0.014705882,9.99
2041,0.029411764,44.86
1654,0.235294117,89.20
1962,0.073529411,169.68
618,0.014705882,9.20
2050,0.014705882,54.13
2046,0.014705882,22.36
1595,0.029411764,30.36
2050,0.014705882,18.36
2050,0.014705882,54.71
2050,0.014705882,63.71
1600,0.029850746,35.08
549,0.044776119,451.01
1880,0.029850746,98.05
1274,0.029850746,89.92
2049,0.044776119,69.92
2049,0.014925373,16.62
344,0.044776119,38.01
1506,0.059701492,193.75
2049,0.014925373,16.58
2049,0.029850746,139.16
2049,0.014925373,63.71
1598,0.074626865,130.29
1360,0.044776119,79.79
799,0.119402985,60.75
1307,0.044776119,377.84
2049,0.014925373,73.67
1010,0.044776119,27.00
2049,0.014925373,140.18
2049,0.119402985,54.11
1670,0.089552238,20.96
2049,0.044776119,51.17
1108,0.059701492,124.15
2049,0.014925373,27.05
1475,0.074626865,28.44
1635,0.029850746,36.98
176,0.089552238,349.33
1699,0.134328358,23.56
174,0.104477611,119.31
1487,0.059701492,54.60
1520,0.268656716,228.74
518,0.089552238,96.55
2049,0.029850746,20.72
2032,0.029850746,109.42
2049,0.014925373,37.56
2049,0.044776119,55.79
1644,0.044776119,142.37
2049,0.014925373,37.30
2049,0.014925373,24.96
2049,0.014925373,20.21
1310,0.074626865,132.65
1649,0.149253731,103.71
2018,0.074626865,102.75
2029,0.044776119,247.42
1547,0.059701492,65.18
163,6.223880597,6401.93
2049,0.074626865,111.08
2049,0.029850746,34.58
2048,0.014925373,14.21
2045,0.074626865,138.33
2048,0.014925373,18.71
494,0.044776119,68.96
2045,0.014925373,32.92
2048,0.014925373,155.25
447,0.119402985,101.85
2048,0.164179104,47.62
979,0.089552238,122.89
2048,0.044776119,44.07
2048,0.014925373,755.42
1945,0.029850746,56.88
2048,0.014925373,56.21
2048,0.014925373,74.96
1737,0.089552238,114.61
2048,0.014925373,14.98
2048,0.014925373,24.99
2048,0.014925373,9.75
1113,0.298507462,439.23
638,0.029850746,19.10
2047,0.089552238,60.65
2048,0.014925373,47.95
2048,0.014925373,111.92
2048,0.029850746,25.55
2048,0.029850746,50.50
2048,0.014925373,86.35
1551,0.134328358,86.64
2048,0.014925373,19.42
1345,0.044776119,257.02
520,0.089552238,89.92
709,0.462686567,210.44
961,0.029850746,198.99
2048,0.044776119,68.24
2048,0.014925373,19.32
2048,0.014925373,16.66
1098,0.343283582,174.45
321,0.343283582,279.30
2047,0.014925373,108.75
2047,0.014925373,22.46
1214,0.089552238,133.23
1966,0.149253731,160.14
2047,0.044776119,33.08
2047,0.014925373,20.79
2047,0.014925373,33.71
476,0.059701492,165.98
1993,0.074626865,52.93
2047,0.029850746,47.51
519,0.134328358,89.69
2047,0.134328358,117.65
2047,0.029850746,24.92
2047,0.059701492,53.81
1556,0.014925373,14.37
1005,0.104477611,67.86
1875,0.059701492,37.14
2047,0.014925373,47.21
1140,0.134328358,69.66
1034,0.149253731,171.48
2047,0.014925373,27.05
2044,0.059701492,55.16
2047,0.029850746,49.92
1573,0.014925373,1.96
2047,0.029850746,37.42
1587,0.074626865,52.90
2047,0.014925373,63.71
2047,0.014925373,26.17
2045,0.014925373,48.71
2047,0.029850746,53.13
2046,0.044776119,35.67
2046,0.014925373,8.96
2036,0.029850746,46.20
2046,0.014925373,35.95
2046,0.014925373,14.98
2046,0.014925373,16.62
1616,0.029850746,52.05
2046,0.029850746,25.42
2046,0.014925373,10.79
551,0.044776119,91.72
1259,0.089552238,58.08
2046,0.074626865,157.50
2046,0.044776119,96.63
2046,0.014925373,71.21
1666,0.104477611,76.72
1189,0.223880597,60.32
870,0.029850746,73.18
2046,0.014925373,44.96
2046,0.014925373,22.42
2046,0.014925373,54.71
2046,0.014925373,19.42
1398,0.029850746,77.90
684,0.044776119,74.77
2046,0.029850746,151.52
800,0.402985074,157.57
2046,0.014925373,67.46
2046,0.074626865,45.43
2046,0.014925373,19.46
2046,0.029850746,8.62
2046,0.134328358,244.09
2046,0.014925373,11.08
2046,0.029850746,19.17
2045,0.029850746,31.50
1643,0.074626865,68.28
2046,0.044776119,73.19
2046,0.029850746,48.23
1952,0.044776119,91.64
2045,0.029850746,22.42
2034,0.074626865,66.56
1937,0.059701492,125.05
2045,0.044776119,44.72
1743,0.134328358,68.56
2045,0.014925373,59.93
2030,0.014925373,81.45
310,0.223880597,119.07
1489,0.104477611,53.46
2045,0.014925373,88.47
1432,0.074626865,118.39
2045,0.014925373,36.75
2045,0.044776119,45.07
2045,0.014925373,16.50
399,0.104477611,123.23
2036,0.253731343,254.96
1671,0.358208955,756.86
2045,0.029850746,88.20
1110,0.029850746,80.92
2045,0.014925373,14.92
2045,0.014925373,11.58
673,0.119402985,116.45
2045,0.014925373,367.50
2045,0.014925373,70.76
2045,0.014925373,52.46
719,0.238805970,198.83
2045,0.089552238,47.11
1666,0.044776119,52.61
1762,0.074626865,51.22
2045,0.014925373,24.99
2045,0.029850746,32.30
1144,0.104477611,82.70
2045,0.029850746,10.46
2045,0.014925373,20.21
2045,0.089552238,98.35
2045,0.014925373,16.66
2045,0.014925373,12.47
660,1.746268656,850.12
1606,0.059701492,88.68
1992,0.044776119,40.92
2045,0.014925373,20.82
2045,0.029850746,33.49
1472,0.044776119,81.46
2044,0.014925373,25.28
521,0.164179104,121.55
2044,0.014925373,48.67
2044,0.014925373,66.59
2044,0.014925373,16.35
2044,0.059701492,54.91
2014,0.029850746,110.92
2039,0.119402985,75.99
2044,0.029850746,56.62
2044,0.014925373,41.85
1695,0.074626865,36.46
2044,0.014925373,54.13
2044,0.014925373,8.32
2044,0.014925373,59.30
2044,0.014925373,80.00
1816,0.134328358,63.85
2044,0.014925373,9.96
2044,0.029850746,63.19
2044,0.029850746,22.59
2044,0.044776119,88.69
2044,0.014925373,15.71
2044,0.014925373,371.88
2044,0.014925373,59.99
2044,0.014925373,41.85
2033,0.014925373,20.39
2044,0.014925373,56.25
2044,0.014925373,59.99
2044,0.014925373,59.99
2006,0.044776119,43.83
2044,0.014925373,17.21
2044,0.014925373,88.47
2044,0.029850746,59.86
2039,0.149253731,103.58
2041,0.029850746,75.50
2043,0.074626865,64.46
1575,0.029850746,72.38
1946,0.044776119,75.46
2042,0.029850746,12.18
2044,0.014925373,14.98
2044,0.014925373,16.20
1840,0.059701492,129.60
1748,0.104477611,68.71
2043,0.059701492,135.06
2043,0.029850746,198.75
2043,0.014925373,45.93
2043,0.014925373,110.80
1657,0.134328358,103.60
2043,0.029850746,20.38
2043,0.014925373,16.66
2043,0.014925373,48.71
189,0.477611940,316.61
2043,0.029850746,27.23
1028,0.119402985,51.30
1511,0.074626865,79.80
702,1.014925373,447.59
2043,0.014925373,9.94
708,0.149253731,196.48
2043,0.029850746,19.00
2043,0.014925373,45.38
2043,0.014925373,47.84
2040,0.044776119,79.69
2043,0.014925373,41.45
1629,0.044776119,36.40
1318,0.059701492,63.63
1099,0.074626865,41.37
2043,0.014925373,3.29
2043,0.014925373,67.46
2043,0.029850746,73.50
2043,0.014925373,16.65
460,0.044776119,60.23
704,0.417910447,207.43
2043,0.029850746,61.57
2043,0.014925373,63.71
2043,0.074626865,106.36
2043,0.014925373,9.92
2043,0.014925373,58.94
807,0.119402985,54.90
2032,0.089552238,70.67
842,0.044776119,106.69
492,0.059701492,78.86
1047,0.044776119,47.57
2043,0.014925373,41.25
433,0.089552238,141.18
1439,0.059701492,162.26
1074,0.014925373,24.55
2042,0.014925373,43.20
2042,0.014925373,35.84
2031,0.044776119,29.08
978,0.029850746,35.26
517,0.537313432,326.13
2042,0.089552238,77.66
1328,0.089552238,86.80
614,0.029850746,54.71
2042,0.014925373,63.71
2015,0.149253731,65.65
2042,0.014925373,21.45
2042,0.014925373,81.45
2042,0.029850746,26.50
2042,0.014925373,41.66
436,0.074626865,32.80
1474,0.044776119,58.19
1070,0.074626865,60.83
627,0.074626865,47.29
2042,0.014925373,59.99
2042,0.014925373,16.66
2042,0.029850746,53.38
2042,0.014925373,8.59
240,0.656716417,552.01
2036,0.044776119,99.57
2037,0.059701492,51.26
2026,0.074626865,154.43
2042,0.029850746,66.60
2042,0.029850746,71.58
2042,0.029850746,16.89
2042,0.089552238,33.27
1520,0.044776119,54.44
2042,0.014925373,48.67
2042,0.014925373,59.99
2042,0.014925373,14.18
1168,0.074626865,90.77
2042,0.014925373,9.34
2041,0.014925373,1.33
2041,0.014925373,9.99
1021,0.208955223,116.35
1760,0.119402985,168.13
2041,0.014925373,29.96
1952,0.044776119,91.09
2041,0.014925373,28.42
218,0.447761194,223.72
2041,0.029850746,83.24
2041,0.014925373,147.00
2041,0.014925373,48.71
1904,0.074626865,103.27
693,0.208955223,160.97
1793,0.149253731,161.91
2041,0.029850746,214.54
2041,0.014925373,30.84
2041,0.089552238,50.29
2041,0.014925373,127.46
263,0.388059701,286.21
2041,0.029850746,54.12
2035,0.029850746,75.12
2041,0.014925373,17.42
2041,0.014925373,41.50
2041,0.014925373,19.50
443,0.507462686,433.71
2041,0.014925373,18.90
1181,0.761194029,480.08
1369,0.089552238,38.33
2032,0.089552238,212.60
2041,0.014925373,44.96
2031,0.029850746,22.75
2040,0.044776119,38.35
2016,0.044776119,113.83
2041,0.029850746,67.61
2002,0.194029850,100.23
2041,0.014925373,85.00
2040,0.059701492,152.59
2031,0.029850746,114.84
2040,0.059701492,81.90
2040,0.059701492,71.95
2009,0.134328358,92.76
1514,0.074626865,86.41
2040,0.014925373,14.96
2040,0.014925373,19.84
2040,0.014925373,3.33
520,0.164179104,149.94
1697,0.417910447,372.58
2040,0.014925373,44.96
2040,0.014925373,20.00
2040,0.014925373,59.99
2040,0.014925373,156.33
1587,0.119402985,28.65
2040,0.029850746,52.50
2040,0.014925373,49.92
2040,0.014925373,20.21
507,0.417910447,175.06
1308,0.358208955,160.85
2040,0.044776119,23.66
1837,0.119402985,57.87
880,0.074626865,133.34
493,0.208955223,230.82
2040,0.014925373,21.75
925,0.149253731,61.22
430,0.059701492,48.39
1414,0.223880597,100.91
864,0.089552238,49.07
1414,0.029850746,41.78
1496,0.074626865,86.00
2039,0.119402985,42.31
1102,0.044776119,31.36
1227,0.223880597,177.50
1253,0.014925373,3.61
2040,0.014925373,26.17
2039,0.014925373,59.92
449,0.179104477,187.10
1674,0.029850746,18.31
950,0.283582089,127.41
397,0.014925373,63.10
1159,0.731343283,253.39
1872,0.029850746,26.34
1072,0.089552238,60.19
2039,0.014925373,62.50
2039,0.014925373,97.50
2039,0.014925373,48.67
2039,0.014925373,16.35
2039,0.014925373,59.99
1226,0.029850746,18.97
2039,0.014925373,93.90
474,0.059701492,59.28
612,0.029850746,82.46
2039,0.014925373,17.42
2039,0.029850746,46.72
1182,0.089552238,85.93
1565,0.029850746,14.95
2039,0.014925373,31.43
2039,0.014925373,29.21
2039,0.014925373,12.48
2039,0.014925373,9.99
2038,0.029850746,223.32
2039,0.014925373,22.46
314,0.029850746,10.14
477,0.253731343,94.37
668,0.149253731,141.54
2008,0.074626865,49.66
2039,0.014925373,17.62
2039,0.014925373,3.15
2039,0.014925373,110.80
1749,0.089552238,63.17
2019,0.044776119,44.45
2039,0.014925373,108.75
1848,0.104477611,86.94
1744,0.134328358,19.75
2039,0.029850746,47.23
2039,0.044776119,41.36
2039,0.029850746,11.88
1010,0.119402985,49.23
2039,0.014925373,341.25
1772,0.059701492,50.77
2038,0.029850746,30.46
760,0.104477611,250.20
2038,0.014925373,19.40
2038,0.059701492,23.83
2038,0.014925373,19.42
2038,0.014925373,14.96
1325,0.119402985,63.58
2038,0.029850746,29.12
218,0.328358208,191.18
2038,0.044776119,24.30
2038,0.014925373,14.98
2038,0.014925373,12.38
2038,0.104477611,73.71
965,0.104477611,54.36
2038,0.029850746,54.34
701,0.029850746,84.23
2038,0.014925373,33.71
2037,0.074626865,26.09
2038,0.029850746,36.52
2038,0.014925373,58.19
1913,0.119402985,36.44
1629,0.059701492,65.61
2025,0.014925373,174.20
181,1.134328358,363.86
2038,0.059701492,166.01
2038,0.029850746,68.68
2038,0.014925373,27.05
1957,0.074626865,40.90
1150,0.104477611,476.33
419,0.014925373,13.63
2037,0.014925373,20.82
2037,0.044776119,24.41
672,2.149253731,2116.78
1859,0.104477611,42.76
1177,0.283582089,84.70
365,0.149253731,87.16
2037,0.059701492,72.41
239,0.507462686,257.74
1426,0.044776119,60.63
2037,0.044776119,70.66
2037,0.134328358,548.50
2037,0.029850746,217.41
1456,0.059701492,172.10
794,0.417910447,410.44
1305,0.044776119,91.08
441,0.298507462,442.99
1963,0.014925373,53.30
2037,0.029850746,43.84
819,0.238805970,210.46
1238,0.194029850,158.53
2037,0.044776119,53.26
1932,0.074626865,271.11
2002,0.014925373,20.79
680,0.029850746,110.66
653,0.268656716,85.96
1512,0.119402985,142.86
926,0.059701492,44.37
2009,0.194029850,447.61
168,0.104477611,176.50
2037,0.014925373,5.71
1467,0.104477611,53.52
2032,0.029850746,49.12
602,0.074626865,44.54
2020,0.044776119,63.87
1599,0.074626865,10.65
1614,0.104477611,33.24
1163,0.044776119,24.69
2037,0.059701492,44.51
1807,0.089552238,56.66
1965,0.014925373,9.98
1812,0.059701492,59.94
2037,0.059701492,127.12
1947,0.119402985,335.67
2032,0.089552238,62.17
1008,0.089552238,44.58
1911,0.074626865,60.45
583,0.014925373,16.65
1798,0.044776119,50.32
302,0.074626865,37.90
622,0.044776119,20.58
2037,0.014925373,41.63
1981,0.134328358,211.04
2002,0.074626865,67.67
2037,0.179104477,125.39
2037,0.014925373,18.29
2037,0.029850746,125.00
618,0.208955223,241.21
1890,0.044776119,27.76
2037,0.029850746,46.00
1174,0.253731343,172.26
633,0.074626865,41.05
716,0.194029850,161.18
1185,0.074626865,30.22
691,0.402985074,202.48
1012,0.089552238,90.92
267,0.641791044,321.64
1779,0.044776119,34.39
2036,0.014925373,20.39
1310,0.029850746,29.37
1717,0.044776119,117.66
447,0.223880597,217.20
2036,0.029850746,142.80
2036,0.074626865,139.43
2023,0.134328358,241.90
2036,0.059701492,102.64
1994,0.014925373,162.50
2036,0.044776119,63.90
257,0.074626865,33.50
2036,0.014925373,32.33
2036,0.014925373,37.46
2036,0.029850746,112.42
2036,0.014925373,90.83
1242,0.044776119,514.93
2023,0.044776119,28.06
563,0.044776119,59.10
1553,0.029850746,12.95
2036,0.014925373,102.08
2036,0.029850746,37.91
1723,0.029850746,45.76
1107,0.014925373,23.09
2036,0.029850746,43.69
2036,0.014925373,110.80
2030,0.029850746,51.17
471,0.044776119,59.00
2036,0.014925373,12.38
1026,0.059701492,45.21
2029,0.059701492,135.92
539,0.074626865,56.09
2036,0.029850746,109.37
2036,0.029850746,30.84
1462,0.253731343,150.57
1321,0.089552238,71.35
530,0.089552238,177.20
1605,0.044776119,43.79
2036,0.014925373,12.38
1191,0.194029850,275.69
2036,0.014925373,8.29
2036,0.014925373,16.66
2008,0.029850746,62.29
2036,0.014925373,23.71
1621,0.044776119,51.68
2036,0.044776119,43.06
2036,0.014925373,57.42
2036,0.014925373,54.71
2036,0.014925373,28.42
2036,0.014925373,54.71
2036,0.014925373,19.50
2036,0.014925373,11.63
926,0.149253731,60.78
2028,0.029850746,22.76
1540,0.014925373,24.01
484,0.044776119,50.05
1258,0.029850746,31.51
2036,0.029850746,66.73
2035,0.029850746,34.52
2015,0.014925373,24.92
1625,0.268656716,151.28
2035,0.029850746,56.17
1518,0.044776119,30.76
1914,0.029850746,9.97
524,0.179104477,175.60
482,0.089552238,48.72
2035,0.014925373,41.63
1603,0.029850746,36.41
628,0.447761194,198.10
1277,0.014925373,41.92
822,0.104477611,93.67
2017,0.029850746,53.96
1926,0.134328358,149.67
2035,0.014925373,26.21
1282,0.059701492,93.54
2035,0.029850746,14.00
1291,0.253731343,136.10
2035,0.044776119,41.97
1098,0.194029850,106.62
2035,0.104477611,140.68
239,0.268656716,195.73
2035,0.014925373,74.25
2035,0.029850746,44.92
1743,0.029850746,12.72
1734,0.014925373,6.98
1009,0.059701492,53.94
1792,0.029850746,27.20
1382,0.029850746,2.21
1216,0.014925373,28.68
1315,0.134328358,128.32
2035,0.014925373,54.13
1075,0.313432835,4593.26
222,0.373134328,342.27
2035,0.014925373,52.46
1014,0.194029850,105.49
613,0.059701492,59.74
2021,0.014925373,127.46
262,0.104477611,15.11
2034,0.014925373,20.00
2022,0.059701492,344.96
930,0.029850746,28.05
618,0.059701492,55.46
2035,0.014925373,142.46
363,0.447761194,285.72
2030,0.029850746,25.74
1936,0.044776119,56.68
2035,0.014925373,30.75
1175,0.014925373,6.71
2035,0.014925373,16.62
2035,0.014925373,7.42
1371,0.014925373,3.83
2035,0.014925373,104.16
1748,0.014925373,10.82
1182,0.029850746,7.51
2035,0.014925373,12.60
2035,0.044776119,49.08
1897,0.059701492,122.33
448,0.134328358,322.10
986,0.074626865,48.70
2034,0.014925373,59.30
1912,0.104477611,75.93
1478,0.104477611,152.60
1005,0.089552238,101.84
1296,0.044776119,35.11
1562,0.074626865,30.02
1845,0.059701492,126.31
1864,0.014925373,7.00
1545,0.567164179,397.06
254,0.014925373,21.08
2034,0.014925373,67.46
998,0.223880597,88.62
2034,0.014925373,18.71
2034,0.059701492,86.35
863,0.014925373,31.00
2034,0.029850746,32.17
2034,0.014925373,17.17
1824,0.059701492,25.97
2034,0.014925373,65.33
2034,0.014925373,10.50
1846,0.029850746,29.77
1819,0.104477611,292.47
1011,0.089552238,84.30
285,0.029850746,10.74
2034,0.014925373,7.28
2007,0.074626865,84.02
702,0.238805970,137.94
1445,0.029850746,24.66
280,1.597014925,634.67
614,0.104477611,63.83
2034,0.014925373,9.96
1553,0.014925373,19.39
395,0.522388059,601.67
880,0.119402985,133.48
1164,0.119402985,23.31
2034,0.089552238,59.30
2034,0.014925373,41.25
1472,0.044776119,90.10
372,0.074626865,44.82
1569,0.164179104,113.97
798,0.029850746,22.30
2034,0.014925373,210.00
877,0.029850746,96.30
2033,0.014925373,4.96
2033,0.029850746,8.02
1814,0.074626865,53.23
639,0.014925373,24.75
2021,0.029850746,60.96
2001,0.014925373,24.96
1795,0.029850746,63.69
1889,0.014925373,6.96
1038,0.119402985,73.84
1301,0.044776119,36.55
2033,0.014925373,33.71
368,0.223880597,85.41
2033,0.014925373,30.84
446,0.029850746,66.43
2033,0.014925373,166.25
2033,0.014925373,22.46
2033,0.029850746,13.30
856,0.104477611,53.31
2031,0.044776119,33.41
2028,0.059701492,52.40
2033,0.014925373,16.66
2033,0.014925373,30.84
1864,0.029850746,29.77
1232,0.044776119,384.56
1982,0.029850746,106.88
616,0.014925373,10.24
1905,0.268656716,177.77
1189,0.014925373,9.31
1105,0.029850746,35.81
1865,0.074626865,70.06
1128,0.134328358,93.93
1265,0.074626865,221.42
2032,0.029850746,58.29
1930,0.029850746,43.59
2033,0.014925373,13.95
2033,0.014925373,6.30
2033,0.074626865,64.81
2033,0.029850746,43.11
1715,0.029850746,21.06
1852,0.029850746,57.98
2033,0.029850746,78.34
2033,0.074626865,43.46
2033,0.029850746,66.73
2033,0.029850746,41.58
582,0.059701492,59.78
2025,0.044776119,23.58
1082,0.149253731,166.12
1983,0.029850746,677.25
2033,0.014925373,18.98
768,0.492537313,244.44
1227,0.044776119,34.58
807,0.044776119,149.44
2033,0.029850746,57.25
779,0.044776119,57.20
1108,0.014925373,5.91
708,0.014925373,21.99
2033,0.014925373,16.66
2032,0.014925373,22.46
456,0.044776119,141.67
2004,0.014925373,38.18
2032,0.014925373,44.96
1941,0.059701492,140.12
2032,0.014925373,97.50
348,0.686567164,359.82
1265,0.208955223,38.78
2025,0.044776119,236.97
448,0.164179104,306.37
2032,0.014925373,23.96
2032,0.044776119,43.06
1913,0.059701492,15.90
1603,0.029850746,39.10
2032,0.029850746,66.95
2032,0.014925373,78.68
2032,0.029850746,53.41
372,0.029850746,11.44
866,0.044776119,54.45
2032,0.014925373,39.81
2032,0.014925373,20.97
563,0.044776119,81.70
1768,0.014925373,5.71
2032,0.014925373,22.46
1912,0.044776119,39.43
1289,0.179104477,168.01
2020,0.089552238,284.52
2032,0.044776119,62.17
2032,0.029850746,46.63
1467,0.014925373,60.66
2030,0.074626865,346.90
1234,0.089552238,67.18
1528,0.074626865,33.35
2009,0.029850746,46.55
506,0.104477611,94.89
2032,0.014925373,4.96
2032,0.014925373,57.42
1860,0.014925373,30.50
1487,0.059701492,70.31
2032,0.014925373,26.21
1671,0.029850746,73.92
1057,0.537313432,181.36
1913,0.029850746,28.62
2032,0.014925373,1.80
2032,0.014925373,19.16
492,0.477611940,310.39
643,0.955223880,396.18
2006,0.029850746,110.92
1597,0.029850746,131.03
2032,0.029850746,74.08
2032,0.014925373,39.92
2032,0.014925373,16.66
2032,0.014925373,41.63
742,0.194029850,409.77
2032,0.059701492,146.18
2032,0.029850746,31.65
2032,0.014925373,20.82
869,0.089552238,120.89
1828,0.029850746,17.65
1553,0.477611940,356.49
2032,0.014925373,29.15
908,0.044776119,8.12
2032,0.014925373,18.29
2032,0.014925373,56.18
2010,0.134328358,136.07
2030,0.014925373,16.65
2029,0.104477611,171.01
1010,0.044776119,12.32
2031,0.014925373,11.00
2028,0.059701492,30.56
762,0.059701492,103.64
2031,0.014925373,66.66
1204,0.029850746,50.86
2031,0.059701492,61.74
2024,0.029850746,51.44
909,0.029850746,46.59
1136,0.208955223,159.57
2031,0.029850746,45.73
1996,0.029850746,81.00
561,0.104477611,91.97
985,0.134328358,60.32
2031,0.014925373,11.00
558,0.119402985,273.95
1021,0.507462686,278.47
1455,0.388059701,784.31
2031,0.014925373,189.00
1024,0.582089552,512.82
2030,0.029850746,42.46
1290,0.253731343,92.79
1910,0.059701492,13.11
2031,0.014925373,14.96
2031,0.014925373,159.67
521,0.149253731,161.02
2031,0.014925373,13.29
726,0.029850746,42.01
2031,0.014925373,17.18
938,0.194029850,126.95
2031,0.014925373,18.40
1941,0.044776119,52.46
611,0.029850746,19.85
2031,0.014925373,75.72
1379,0.014925373,97.33
1751,0.134328358,118.07
1896,0.074626865,45.15
2030,0.014925373,19.50
2031,0.014925373,23.16
2015,0.059701492,65.98
753,0.164179104,141.81
2031,0.044776119,61.99
2031,0.014925373,30.00
443,0.223880597,192.10
2031,0.014925373,10.67
2031,0.014925373,112.63
2031,0.014925373,22.43
2030,0.029850746,94.09
2031,0.014925373,63.71
2031,0.014925373,39.50
462,0.223880597,140.32
2031,0.014925373,22.47
2024,0.119402985,190.33
2014,0.089552238,214.68
250,0.029850746,12.56
2029,0.074626865,194.28
1157,0.059701492,51.70
595,0.089552238,32.87
2031,0.014925373,108.26
1286,0.149253731,81.44
434,0.492537313,190.01
2030,0.029850746,29.81
1936,0.014925373,82.45
2030,0.059701492,42.10
2030,0.044776119,68.29
496,0.238805970,123.60
1730,0.044776119,10.24
2030,0.134328358,96.59
2030,0.014925373,18.29
1066,0.074626865,37.63
2030,0.029850746,45.34
2030,0.014925373,12.49
2030,0.014925373,5.21
1393,0.089552238,171.69
2030,0.044776119,60.27
2029,0.194029850,74.48
2030,0.029850746,4.81
2030,0.029850746,44.96
2030,0.014925373,75.72
2030,0.059701492,162.00
190,0.014925373,12.33
2030,0.014925373,67.46
2030,0.029850746,92.51
2030,0.029850746,42.79
1283,0.059701492,66.77
1571,0.014925373,20.87
2030,0.089552238,90.97
2030,0.104477611,44.49
2030,0.014925373,67.46
2030,0.029850746,46.62
1676,0.044776119,41.63
2023,0.149253731,84.85
196,0.179104477,175.98
1377,0.567164179,255.95
1553,0.164179104,153.07
1227,0.044776119,47.88
1009,0.119402985,49.35
745,0.417910447,245.04
2029,0.014925373,37.80
2029,0.059701492,48.72
2029,0.014925373,24.92
2029,0.044776119,55.42
1199,0.194029850,57.87
2029,0.044776119,90.24
2029,0.014925373,44.96
2029,0.044776119,48.27
2029,0.059701492,45.65
2029,0.029850746,21.87
2029,0.014925373,34.88
2029,0.014925373,13.15
2029,0.014925373,33.71
2029,0.014925373,87.77
2029,0.014925373,27.90
1483,0.208955223,92.73
2029,0.014925373,67.46
194,0.044776119,39.41
2029,0.014925373,24.99
1163,0.059701492,121.58
1777,0.059701492,79.67
1362,0.134328358,127.43
2029,0.014925373,16.66
2029,0.014925373,12.90
1891,0.298507462,161.42
1875,0.134328358,197.15
1960,0.134328358,165.06
305,0.238805970,143.66
2028,0.014925373,22.45
823,0.626865671,500.67
2026,0.044776119,71.61
2005,0.029850746,111.30
1831,0.029850746,10.00
2028,0.014925373,48.00
1488,0.074626865,73.63
1247,0.298507462,183.98
535,0.014925373,11.28
2028,0.014925373,16.62
1898,0.014925373,9.81
818,0.014925373,11.38
1969,0.164179104,96.72
1989,0.134328358,359.83
2028,0.014925373,36.58
2028,0.014925373,92.89
2028,0.014925373,8.70
2028,0.089552238,47.51
1467,0.044776119,200.94
2023,0.059701492,45.68
2028,0.014925373,36.59
2028,0.014925373,43.93
2028,0.044776119,42.12
309,0.089552238,56.21
2027,0.014925373,97.50
1013,0.343283582,190.49
2027,0.014925373,29.96
2027,0.059701492,23.93
1986,0.089552238,198.19
2027,0.029850746,128.54
1871,0.029850746,18.92
778,0.029850746,34.02
2027,0.059701492,277.58
2024,0.014925373,33.32
2027,0.014925373,58.19
1816,0.029850746,68.92
230,3.238805970,2906.41
2027,0.044776119,49.39
2027,0.014925373,104.96
1827,0.044776119,46.50
2027,0.029850746,49.05
2027,0.014925373,28.42
447,0.104477611,130.36
2027,0.029850746,70.32
1617,0.223880597,174.93
2015,0.029850746,17.92
184,0.044776119,98.81
2027,0.014925373,41.31
1289,0.208955223,291.99
684,0.253731343,218.12
2027,0.029850746,46.13
2027,0.014925373,48.00
2027,0.044776119,34.22
1553,0.074626865,70.49
2025,0.014925373,45.38
1008,1.014925373,672.09
2027,0.014925373,13.30
478,0.059701492,84.32
2026,0.014925373,14.96
2017,0.074626865,46.55
795,0.089552238,107.29
2026,0.014925373,5.83
442,0.029850746,83.80
1603,0.104477611,86.37
1108,0.044776119,20.27
925,0.029850746,34.08
2026,0.014925373,33.33
1547,0.298507462,964.18
2026,0.029850746,72.19
1217,0.029850746,102.01
1239,0.492537313,367.17
2026,0.014925373,102.08
1546,0.119402985,84.69
2025,0.014925373,162.50
2026,0.149253731,151.73
902,0.044776119,41.10
1186,0.223880597,114.14
1988,0.089552238,74.68
2026,0.014925373,48.00
1771,0.104477611,67.38
2026,0.119402985,155.97
1688,0.179104477,178.78
799,0.029850746,17.37
2026,0.014925373,20.21
1907,0.044776119,60.55
550,0.059701492,44.20
2026,0.089552238,62.83
1901,0.194029850,227.25
1482,0.059701492,46.66
2026,0.014925373,97.46
547,0.268656716,264.15
1598,0.104477611,135.02
1475,0.611940298,267.07
1908,0.074626865,64.80
1740,0.029850746,34.90
1321,0.059701492,25.07
1791,0.044776119,462.06
278,0.313432835,278.03
2025,0.014925373,58.25
1894,0.059701492,11.00
2025,0.014925373,110.80
2025,0.044776119,32.04
2025,0.059701492,39.38
494,0.119402985,150.09
1094,0.104477611,94.49
2025,0.014925373,27.68
635,0.014925373,40.32
1276,0.119402985,133.41
1885,0.089552238,71.67
1747,0.029850746,52.92
2025,0.014925373,63.71
2025,0.014925373,63.71
1189,0.104477611,59.74
2025,0.029850746,21.30
2025,0.044776119,22.48
2025,0.014925373,63.71
1952,0.119402985,121.64
1778,0.089552238,36.04
2020,0.059701492,86.16
2025,0.014925373,43.33
2025,0.014925373,59.34
2025,0.014925373,37.47
2025,0.208955223,90.02
1182,0.238805970,79.98
1807,0.104477611,27.25
239,0.119402985,210.64
2025,0.014925373,54.13
2025,0.059701492,55.69
2025,0.029850746,127.13
309,0.044776119,24.95
1591,0.074626865,132.20
2025,0.014925373,16.63
