recency,frequency,monetary,variety
1542,0.019607843,12.49,1
1542,0.019607843,11.52,1
1542,0.078431372,30.00,4
1542,0.019607843,9.57,1
1542,0.058823529,43.90,3
1267,0.196078431,69.60,6
1542,0.019607843,11.51,1
356,0.470588235,99.96,18
1541,0.019607843,9.60,1
1541,0.019607843,78.17,1
1541,0.058823529,30.13,3
1493,0.058823529,41.53,1
1541,0.019607843,17.00,1
1541,0.019607843,10.33,1
1541,0.019607843,13.72,1
1541,0.019607843,10.08,1
1538,0.058823529,24.14,3
1541,0.019607843,9.24,1
1541,0.019607843,1.00,1
1541,0.235294117,38.04,5
959,0.117647058,180.09,4
1541,0.039215686,27.72,2
1541,0.019607843,11.25,1
910,0.058823529,83.07,2
1541,0.019607843,60.88,1
1541,0.078431372,12.16,4
1541,0.019607843,14.55,1
1292,0.078431372,56.00,4
1540,0.019607843,4.99,1
1541,0.098039215,31.99,5
1541,0.019607843,10.08,1
1496,0.039215686,28.77,2
1541,0.039215686,5.92,2
1470,0.058823529,36.62,3
1534,0.039215686,22.30,2
1541,0.019607843,4.24,1
422,0.235294117,98.71,10
808,0.588235294,149.59,30
1541,0.176470588,52.82,8
1535,0.058823529,41.80,3
1494,0.196078431,52.15,10
1541,0.019607843,8.16,1
1540,0.019607843,11.23,1
1541,0.019607843,12.47,1
1540,0.039215686,89.52,2
429,0.392156862,100.03,20
1540,0.019607843,10.79,1
1540,0.019607843,6.92,1
1028,0.078431372,30.04,4
1540,0.039215686,24.45,2
1539,0.019607843,7.86,1
1266,0.196078431,62.95,9
863,0.196078431,48.97,10
1540,0.019607843,4.50,1
1290,0.058823529,70.04,2
1030,0.176470588,57.31,7
1540,0.039215686,13.26,2
1540,0.039215686,21.21,2
1540,0.039215686,26.29,2
1540,0.019607843,10.08,1
1540,0.196078431,86.30,10
1540,0.019607843,7.49,1
1540,0.019607843,4.34,1
871,0.039215686,107.18,2
1540,0.019607843,18.57,1
1210,0.196078431,67.98,10
1540,0.039215686,16.31,2
1540,0.019607843,5.75,1
1540,0.039215686,10.67,2
1540,0.019607843,13.72,1
1540,0.019607843,11.24,1
871,0.176470588,25.76,9
1540,0.019607843,8.00,1
1540,0.019607843,15.17,1
1540,0.019607843,24.49,1
1540,0.019607843,7.86,1
1540,0.019607843,17.46,1
324,0.372549019,219.24,15
1540,0.019607843,5.75,1
1324,0.117647058,51.05,6
504,0.156862745,128.17,7
1171,0.117647058,71.17,6
1451,0.117647058,72.61,3
940,0.196078431,33.40,10
1539,0.019607843,8.34,1
1493,0.058823529,41.40,3
951,0.215686274,122.12,6
1463,0.196078431,45.79,8
1540,0.019607843,20.88,1
660,0.039215686,48.02,2
282,0.098039215,24.78,5
952,0.098039215,71.13,5
1540,0.019607843,6.66,1
223,0.196078431,141.28,10
1540,0.019607843,5.83,1
1539,0.098039215,9.01,4
1539,0.176470588,23.06,9
1539,0.392156862,36.46,10
1539,0.078431372,61.07,4
652,0.470588235,222.54,20
1539,0.058823529,13.50,2
1306,0.196078431,103.87,10
1539,0.078431372,26.45,3
1006,0.215686274,66.20,11
1539,0.098039215,32.94,5
1539,0.019607843,28.03,1
1440,0.156862745,40.78,6
1539,0.019607843,6.37,1
1539,0.039215686,7.52,2
870,0.176470588,132.04,9
1539,0.019607843,54.72,1
501,0.098039215,56.19,4
1539,0.019607843,8.69,1
1539,0.078431372,17.55,4
277,0.039215686,30.00,2
176,0.156862745,66.23,7
1539,0.098039215,33.59,5
1352,0.078431372,31.45,4
1539,0.019607843,0.61,1
1539,0.058823529,10.53,3
1533,0.156862745,55.82,7
241,0.176470588,38.35,9
1533,0.039215686,9.40,2
1539,0.019607843,34.22,1
1533,0.078431372,12.48,3
1539,0.137254901,32.40,7
868,0.039215686,5.84,2
1539,0.019607843,4.14,1
233,0.450980392,225.45,17
519,0.372549019,209.45,18
872,0.666666666,169.89,30
1539,0.019607843,4.79,1
1330,0.117647058,30.87,6
1539,0.058823529,11.63,3
169,0.313725490,96.00,16
1539,0.019607843,6.13,1
1538,0.019607843,12.49,1
1494,0.058823529,39.75,3
1539,0.019607843,2.92,1
1451,0.039215686,13.00,2
1539,0.019607843,8.77,1
615,0.098039215,35.96,4
1356,0.039215686,19.14,2
1539,0.019607843,6.56,1
791,0.039215686,29.14,1
1539,0.078431372,46.59,4
555,0.156862745,78.48,8
1539,0.019607843,11.25,1
1311,0.098039215,44.15,5
1539,0.039215686,11.45,2
1539,0.039215686,11.74,2
1539,0.019607843,16.86,1
1065,0.117647058,35.76,6
1539,0.058823529,11.51,3
1539,0.098039215,33.33,5
1539,0.078431372,21.45,4
342,0.098039215,85.82,5
1539,0.019607843,7.86,1
1539,0.019607843,6.66,1
1539,0.019607843,7.86,1
332,0.137254901,40.90,7
521,0.160000000,108.97,7
1538,0.040000000,38.64,2
1538,0.020000000,14.03,1
1474,0.040000000,33.95,2
946,0.040000000,25.41,2
1538,0.040000000,20.30,2
1538,0.040000000,23.03,2
1537,0.020000000,16.86,1
1538,0.020000000,19.17,1
1538,0.020000000,10.32,1
1538,0.020000000,13.18,1
274,0.740000000,255.84,33
770,0.160000000,64.71,5
1538,0.020000000,54.72,1
1538,0.040000000,25.26,2
1530,0.160000000,70.76,8
475,0.560000000,397.15,25
1538,0.020000000,8.53,1
1531,0.040000000,7.02,1
1538,0.020000000,14.62,1
1538,0.020000000,10.14,1
1394,0.040000000,22.01,2
1535,0.200000000,27.84,9
1538,0.040000000,14.19,2
1428,0.060000000,16.18,2
776,0.200000000,74.75,10
1421,0.080000000,28.32,4
805,0.440000000,138.67,20
1538,0.020000000,6.64,1
1538,0.020000000,10.79,1
1538,0.020000000,19.03,1
1538,0.020000000,11.53,1
1538,0.040000000,16.84,2
585,0.220000000,133.19,10
1538,0.040000000,5.36,2
1538,0.020000000,20.66,1
1538,0.020000000,18.47,1
1538,0.020000000,11.03,1
1537,0.040000000,6.33,2
1537,0.040000000,13.81,2
1537,0.100000000,52.92,5
1138,0.320000000,93.37,16
1537,0.020000000,19.64,1
1179,0.160000000,22.18,8
1537,0.040000000,10.54,2
1537,0.020000000,9.36,1
245,1.020000000,233.76,43
906,1.880000000,697.99,49
873,0.080000000,60.72,4
1537,0.020000000,7.60,1
1537,0.040000000,12.93,2
897,0.300000000,113.92,12
1537,0.080000000,21.59,4
534,0.100000000,70.74,5
1537,0.020000000,6.66,1
1537,0.040000000,8.01,2
1537,0.020000000,19.85,1
1537,0.020000000,8.77,1
1537,0.080000000,29.67,4
1369,0.500000000,109.77,23
1537,0.020000000,11.51,1
1537,0.060000000,7.08,3
1031,0.800000000,394.31,32
1537,0.020000000,7.02,1
1537,0.040000000,25.31,2
442,0.160000000,46.59,8
1537,0.020000000,20.66,1
1535,0.040000000,8.34,2
1537,0.020000000,1.86,1
871,0.040000000,37.12,1
1537,0.020000000,5.35,1
1537,0.020000000,4.68,1
426,0.220000000,126.11,11
1505,0.040000000,29.38,2
1537,0.020000000,9.79,1
1537,0.020000000,6.65,1
1537,0.020000000,15.27,1
1536,0.100000000,22.26,4
1537,0.040000000,28.25,2
621,0.140000000,53.96,7
1537,0.020000000,4.02,1
1537,0.020000000,8.77,1
1537,0.020000000,28.03,1
1514,0.180000000,32.20,9
1537,0.040000000,19.20,2
1537,0.020000000,13.49,1
453,0.620000000,324.47,26
1537,0.020000000,12.49,1
1448,0.160000000,72.34,6
1536,0.040000000,25.48,2
1536,0.060000000,22.82,3
826,0.040000000,29.01,2
1414,0.100000000,74.20,4
1536,0.140000000,44.26,7
1396,0.040000000,14.53,2
1532,0.060000000,11.63,3
1536,0.020000000,8.77,1
1536,0.040000000,35.90,2
1294,0.280000000,88.30,13
1192,0.860000000,222.32,42
1536,0.020000000,26.77,1
1536,0.040000000,19.23,2
484,0.220000000,135.53,11
1536,0.020000000,11.24,1
1534,0.060000000,39.34,3
1536,0.020000000,5.64,1
1536,0.040000000,7.53,2
1535,0.100000000,16.49,5
598,0.160000000,73.01,8
1454,0.040000000,27.46,2
1536,0.120000000,16.64,3
662,0.080000000,30.76,4
1098,0.060000000,21.58,2
1536,0.020000000,12.76,1
1536,0.020000000,6.15,1
1536,0.020000000,13.33,1
1502,0.060000000,79.13,3
1536,0.020000000,8.99,1
1536,0.060000000,42.16,3
1536,0.020000000,1.45,1
1535,0.080000000,22.30,4
1412,0.060000000,30.58,3
1536,0.040000000,65.43,2
287,1.500000000,977.17,52
1536,0.020000000,13.49,1
1536,0.120000000,21.51,6
1536,0.020000000,6.74,1
1532,0.080000000,11.33,4
1376,0.220000000,57.36,9
1535,0.020000000,4.99,1
1536,0.040000000,48.97,2
457,0.580000000,303.58,26
1536,0.040000000,15.66,2
1536,0.020000000,19.03,1
1536,0.040000000,9.84,2
1536,0.060000000,8.89,2
1536,0.080000000,27.15,4
1535,0.120000000,95.09,6
1535,0.020000000,8.37,1
1535,0.020000000,20.70,1
1429,0.080000000,29.81,2
1532,0.040000000,16.98,1
1356,0.260000000,140.44,8
1535,0.040000000,17.92,2
1535,0.080000000,9.85,4
1535,0.020000000,15.59,1
1102,0.060000000,84.56,2
723,0.080000000,25.83,4
440,0.060000000,125.55,2
1535,0.040000000,61.77,2
1427,0.080000000,11.75,4
1185,0.020000000,8.68,1
797,0.240000000,84.06,12
1535,0.020000000,9.27,1
1535,0.020000000,13.98,1
1535,0.040000000,29.91,2
1535,0.020000000,14.55,1
1535,0.020000000,8.68,1
1535,0.180000000,13.94,9
1535,0.020000000,8.10,1
1535,0.040000000,15.28,1
1535,0.020000000,13.64,1
1535,0.020000000,7.64,1
1535,0.020000000,15.33,1
1535,0.040000000,14.87,2
1535,0.020000000,13.33,1
1535,0.020000000,13.22,1
1385,0.280000000,96.09,13
1534,0.080000000,38.63,4
1535,0.020000000,10.64,1
1535,0.020000000,12.76,1
1535,0.180000000,60.86,9
217,0.320000000,138.50,13
1535,0.020000000,20.88,1
1535,0.060000000,828.03,3
1535,0.020000000,41.28,1
1535,0.020000000,14.55,1
1191,0.200000000,44.04,9
885,0.140000000,76.57,7
1535,0.040000000,34.94,2
1156,0.040000000,18.02,2
1535,0.040000000,70.58,2
1385,0.040000000,32.74,2
1429,0.280000000,34.89,14
1466,0.060000000,47.87,3
1535,0.100000000,43.52,5
1524,0.060000000,21.52,3
1535,0.040000000,9.63,2
843,0.020000000,15.93,1
1535,0.020000000,8.33,1
282,0.060000000,72.63,3
1534,0.020000000,13.98,1
860,0.280000000,167.62,12
329,0.640000000,469.64,29
1534,0.020000000,14.95,1
1215,0.060000000,26.82,3
1248,0.060000000,18.00,3
1534,0.020000000,19.03,1
1534,0.040000000,11.04,2
283,0.320000000,194.48,13
1206,0.140000000,156.66,7
1534,0.060000000,10.23,3
1534,0.040000000,18.22,2
1534,0.020000000,2.09,1
1254,0.140000000,66.02,7
1534,0.020000000,8.70,1
1522,0.060000000,39.49,3
1534,0.020000000,11.53,1
1534,0.040000000,56.62,2
855,0.260000000,151.78,13
1534,0.020000000,12.23,1
1534,0.020000000,41.40,1
1534,0.020000000,13.05,1
1456,0.060000000,38.02,3
1524,0.040000000,34.06,1
1527,0.120000000,18.88,6
1534,0.020000000,3.32,1
1534,0.060000000,34.10,3
397,0.080000000,-0.18,2
1533,0.060000000,52.16,3
819,0.040000000,37.59,2
944,0.260000000,43.63,12
987,0.080000000,39.44,4
662,0.180000000,39.02,9
1534,0.020000000,9.69,1
1534,0.020000000,11.84,1
1534,0.040000000,13.44,2
1534,0.020000000,5.73,1
1534,0.020000000,14.12,1
474,0.080000000,40.25,3
1534,0.060000000,6.13,3
1534,0.040000000,30.42,2
547,0.220000000,137.02,10
1534,0.060000000,13.67,3
232,0.300000000,131.08,14
1534,0.020000000,4.02,1
1534,0.020000000,11.70,1
636,0.120000000,83.32,6
1534,0.020000000,40.08,1
1534,0.060000000,25.37,3
1534,0.040000000,28.25,2
1533,0.020000000,4.70,1
1241,0.220000000,58.99,11
894,0.100000000,54.85,5
1533,0.040000000,19.13,2
1533,0.020000000,20.62,1
1533,0.060000000,39.13,3
1533,0.040000000,89.00,2
1533,0.020000000,19.17,1
1533,0.040000000,6.11,2
452,0.120000000,81.34,5
1533,0.100000000,64.92,5
592,0.180000000,100.50,7
1444,0.060000000,20.74,3
1533,0.020000000,51.31,1
1533,0.020000000,19.85,1
1533,0.040000000,14.94,2
547,0.020000000,10.00,1
1533,0.220000000,62.73,7
1533,0.020000000,9.13,1
1533,0.040000000,6.75,2
1217,0.100000000,113.77,5
1228,0.040000000,17.85,2
1533,0.020000000,6.61,1
1532,0.060000000,9.84,3
1533,0.040000000,39.14,2
345,0.080000000,38.35,4
1533,0.040000000,9.76,1
865,0.140000000,134.06,7
1438,0.540000000,250.43,20
1532,0.040000000,14.91,2
1533,0.200000000,17.51,10
1533,0.020000000,2.10,1
1533,0.040000000,16.44,1
297,0.180000000,95.76,7
1533,0.040000000,11.14,2
824,0.100000000,73.22,5
1524,0.020000000,43.29,1
1533,0.020000000,20.66,1
1225,0.320000000,64.77,14
1520,0.200000000,73.99,9
1501,0.080000000,22.34,4
1303,0.020000000,13.79,1
264,0.240000000,85.67,11
1294,0.040000000,29.70,2
470,0.900000000,192.08,40
1533,0.020000000,19.17,1
546,0.140000000,59.73,7
998,0.020000000,1.45,1
991,0.180000000,116.59,9
1533,0.040000000,12.03,2
1391,0.040000000,13.22,2
714,0.160000000,46.19,8
1289,0.020000000,11.67,1
1533,0.020000000,19.17,1
338,0.200000000,92.02,10
205,0.400000000,98.43,18
1533,0.020000000,16.52,1
1532,0.020000000,6.73,1
1272,0.020000000,15.30,1
553,0.100000000,62.96,5
564,0.040000000,23.16,2
1532,0.040000000,45.25,2
811,0.200000000,53.82,9
199,0.140000000,46.03,6
784,0.100000000,24.96,5
1243,0.040000000,19.89,2
1452,0.020000000,28.19,1
1532,0.020000000,10.91,1
1418,0.080000000,42.26,4
1226,0.120000000,37.82,5
1532,0.020000000,12.24,1
1532,0.020000000,6.61,1
1532,0.480000000,55.40,10
1532,0.020000000,11.84,1
1029,0.020000000,16.63,1
508,0.140000000,23.63,6
362,0.060000000,32.56,3
1532,0.040000000,6.64,1
1119,0.080000000,14.60,4
1532,0.040000000,13.77,2
713,0.080000000,75.43,3
1178,0.040000000,5.10,2
876,0.020000000,12.04,1
1532,0.060000000,17.04,3
1532,0.020000000,9.00,1
1532,0.020000000,12.23,1
1527,0.060000000,34.32,2
1532,0.020000000,3.38,1
1532,0.040000000,36.63,2
1532,0.020000000,15.98,1
985,0.020000000,6.33,1
1178,0.200000000,36.35,8
1168,0.080000000,31.21,4
1532,0.140000000,14.91,7
571,0.040000000,62.00,2
341,0.160000000,120.30,8
1532,0.060000000,34.73,3
344,0.100000000,70.13,5
1532,0.020000000,6.77,1
1532,0.180000000,37.67,9
1532,0.060000000,7.29,1
1532,0.020000000,12.23,1
1532,0.060000000,28.52,3
1532,0.060000000,115.38,3
1289,0.060000000,14.06,3
1532,0.060000000,24.64,3
1532,0.020000000,5.48,1
1221,0.060000000,34.88,3
316,0.160000000,121.36,7
703,0.140000000,112.57,6
1532,0.100000000,10.57,3
1532,0.020000000,13.60,1
1532,0.120000000,30.75,6
1531,0.020000000,6.00,1
1531,0.020000000,3.27,1
1148,0.020000000,10.22,1
1532,0.020000000,3.32,1
523,0.080000000,96.71,4
1532,0.020000000,25.71,1
1532,0.040000000,16.74,2
1149,0.080000000,44.68,4
1456,0.100000000,43.17,5
333,0.140000000,270.32,6
1532,0.020000000,10.43,1
1398,0.620000000,156.94,21
1531,0.040000000,22.25,2
1531,0.020000000,10.75,1
1531,0.080000000,46.41,3
933,0.080000000,47.93,4
1229,0.240000000,45.11,10
1531,0.060000000,7.59,3
1531,0.060000000,11.55,3
1522,0.020000000,3.32,1
1531,0.120000000,216.16,3
204,0.360000000,304.01,16
1531,0.020000000,12.49,1
486,0.140000000,156.60,7
1531,0.040000000,18.01,2
1531,0.020000000,8.48,1
1531,0.020000000,4.89,1
1531,0.020000000,3.51,1
1531,0.020000000,4.67,1
1531,0.020000000,8.32,1
1531,0.020000000,4.54,1
1289,0.460000000,124.39,22
1531,0.020000000,6.61,1
694,0.380000000,136.64,18
1531,0.020000000,4.54,1
1035,0.740000000,271.52,30
1531,0.180000000,84.03,9
715,0.040000000,13.98,2
768,0.140000000,41.14,6
1531,0.020000000,27.61,1
1254,0.020000000,25.27,1
1531,0.040000000,14.04,1
1531,0.020000000,19.03,1
1531,0.040000000,19.50,2
895,0.020000000,19.03,1
1531,0.020000000,13.16,1
1531,0.040000000,20.41,2
1531,0.020000000,65.33,1
1113,0.040000000,29.90,2
1531,0.080000000,13.79,3
1531,0.020000000,3.32,1
1531,0.060000000,38.86,3
1531,0.040000000,18.54,2
1464,0.220000000,35.62,11
1531,0.020000000,9.08,1
1531,0.180000000,19.57,9
1453,0.040000000,27.28,2
1531,0.040000000,21.14,1
366,0.260000000,64.71,13
1531,0.060000000,31.46,3
1531,0.020000000,6.71,1
1530,0.020000000,10.21,1
1516,0.040000000,9.73,2
1006,0.200000000,114.85,8
256,0.120000000,37.29,6
1530,0.040000000,50.92,2
252,0.160000000,99.05,6
1530,0.020000000,16.08,1
1530,0.020000000,12.24,1
1530,0.020000000,20.66,1
1530,0.020000000,4.67,1
873,0.320000000,123.60,11
1521,0.020000000,32.85,1
1530,0.020000000,3.75,1
1511,0.040000000,26.66,1
1530,0.020000000,17.75,1
1530,0.020000000,8.69,1
634,0.100000000,33.93,3
1530,0.020000000,69.49,1
1530,0.020000000,8.37,1
1530,0.020000000,19.03,1
1143,0.160000000,31.93,7
1530,0.020000000,8.70,1
1476,0.120000000,57.30,5
1487,0.040000000,9.48,2
365,0.140000000,77.62,7
1296,0.160000000,72.16,8
1530,0.020000000,26.24,1
1157,0.060000000,7.86,3
1530,0.020000000,3.71,1
687,0.100000000,55.33,5
1530,0.020000000,13.64,1
1530,0.020000000,10.31,1
1530,0.060000000,13.46,2
1016,0.060000000,86.90,3
1530,0.020000000,18.89,1
1501,0.420000000,289.92,21
1505,0.080000000,29.61,2
561,0.200000000,141.04,8
1529,0.020000000,15.59,1
1524,0.080000000,134.04,2
536,0.120000000,187.57,6
1529,0.260000000,104.65,13
831,1.200000000,470.25,54
1529,0.040000000,9.29,2
1529,0.020000000,20.99,1
1529,0.020000000,7.64,1
1529,0.020000000,16.80,1
1529,0.040000000,38.25,2
1529,0.020000000,4.70,1
1529,0.100000000,58.36,5
1529,0.020000000,12.24,1
1529,0.020000000,15.63,1
1529,0.040000000,24.93,2
933,0.180000000,101.19,9
1529,0.100000000,7.09,5
1529,0.060000000,3.54,3
1011,0.040000000,25.65,2
1529,0.040000000,7.31,2
1054,0.020000000,14.95,1
266,0.060000000,48.31,3
1529,0.020000000,21.46,1
1529,0.060000000,7.15,3
1529,0.020000000,10.64,1
739,0.180000000,61.46,9
1518,0.060000000,37.93,3
1529,0.020000000,4.54,1
1529,0.180000000,62.62,9
892,0.140000000,93.77,7
1529,0.020000000,6.66,1
752,0.220000000,139.36,11
1529,0.120000000,21.36,6
397,0.160000000,64.21,8
1529,0.020000000,6.00,1
982,0.460000000,225.81,20
1528,0.020000000,6.49,1
1528,0.080000000,32.61,3
319,0.160000000,82.19,6
1528,0.020000000,13.25,1
1528,0.020000000,8.70,1
1523,0.060000000,31.24,2
1528,0.020000000,12.82,1
1528,0.060000000,30.57,3
1496,0.040000000,14.59,2
875,0.060000000,31.99,3
864,0.160000000,104.20,7
1528,0.040000000,38.33,2
1486,0.060000000,180.09,2
1528,0.020000000,13.72,1
507,0.120000000,65.54,6
1528,0.020000000,4.33,1
1528,0.060000000,24.11,3
1528,0.040000000,14.49,2
1528,0.060000000,10.05,3
1528,0.080000000,38.99,4
653,0.020000000,23.97,1
1372,0.280000000,57.42,13
1528,0.020000000,4.02,1
1528,0.020000000,16.00,1
1230,0.320000000,166.16,15
1528,0.020000000,6.64,1
1528,0.040000000,31.37,2
1528,0.060000000,26.14,3
1528,0.020000000,4.02,1
1528,0.220000000,107.15,10
992,0.060000000,26.16,3
1528,0.020000000,15.01,1
1503,0.080000000,44.29,2
1518,0.060000000,21.64,3
1528,0.020000000,16.25,1
557,0.020000000,7.79,1
1528,0.020000000,19.24,1
808,0.500000000,91.20,19
1528,0.020000000,4.74,1
192,0.160000000,146.99,8
1528,0.100000000,12.41,5
1528,0.020000000,12.76,1
1528,0.040000000,25.74,2
1503,0.060000000,53.59,2
1528,0.020000000,19.03,1
1528,0.020000000,23.46,1
1493,0.160000000,110.66,6
1348,0.020000000,18.34,1
1528,0.020000000,2.34,1
1528,0.080000000,26.18,4
1017,0.080000000,59.66,4
1054,0.440000000,200.12,20
1528,0.020000000,15.81,1
1528,0.160000000,17.73,7
313,0.660000000,542.45,22
1528,0.040000000,6.19,2
1528,0.040000000,16.16,2
1528,0.040000000,16.77,2
1524,0.320000000,35.90,14
1348,0.040000000,15.35,2
1527,0.020000000,27.04,1
654,0.560000000,227.65,21
677,0.180000000,59.22,9
915,0.300000000,237.99,7
1349,0.160000000,43.09,8
1525,0.040000000,30.06,2
1527,0.020000000,14.33,1
1527,0.020000000,45.30,1
1527,0.120000000,24.66,5
1508,0.240000000,83.98,10
1327,0.060000000,26.89,3
836,0.200000000,58.10,9
1527,0.020000000,5.43,1
506,0.220000000,77.37,11
1527,0.020000000,14.55,1
1527,0.040000000,11.46,1
1527,0.140000000,30.78,5
207,0.300000000,167.05,15
1527,0.020000000,3.92,1
1506,0.080000000,26.85,3
1527,0.020000000,6.10,1
967,0.100000000,66.60,5
1065,0.080000000,22.98,4
1527,0.020000000,13.29,1
1527,0.020000000,11.53,1
1527,0.020000000,7.40,1
1527,0.020000000,19.49,1
1456,0.040000000,83.46,2
1527,0.060000000,8.21,3
1523,0.080000000,18.32,2
1527,0.020000000,9.24,1
1527,0.020000000,14.25,1
1527,0.060000000,22.23,3
1527,0.020000000,8.48,1
1422,0.100000000,24.36,5
253,0.060000000,25.75,3
1527,0.100000000,23.29,5
1051,0.420000000,179.08,14
1527,0.040000000,34.23,2
1527,0.020000000,4.67,1
1527,0.020000000,4.67,1
1526,0.020000000,15.52,1
1526,0.020000000,6.02,1
1509,0.020000000,12.32,1
674,0.100000000,30.44,5
565,0.040000000,42.30,2
452,0.040000000,36.70,2
1238,0.040000000,37.29,1
1525,0.020000000,4.11,1
1526,0.040000000,15.13,2
1526,0.160000000,132.41,8
1156,0.080000000,39.11,4
1526,0.020000000,8.69,1
1526,0.020000000,7.35,1
1526,0.120000000,44.32,6
1526,0.080000000,50.42,4
1175,0.040000000,13.36,2
272,0.080000000,15.74,4
1526,0.100000000,31.53,5
1487,0.060000000,35.93,3
431,0.060000000,52.62,3
1526,0.020000000,7.66,1
1526,0.020000000,18.49,1
1526,0.020000000,19.03,1
506,0.260000000,129.45,11
1526,0.020000000,12.76,1
1526,0.020000000,19.03,1
1526,0.020000000,12.82,1
1259,0.360000000,116.62,13
702,0.100000000,109.14,1
1449,0.060000000,45.38,3
1525,0.020000000,6.73,1
1257,0.040000000,38.91,2
1524,0.060000000,17.23,3
1525,0.040000000,27.66,2
1525,0.020000000,9.71,1
1525,0.040000000,97.00,2
502,0.140000000,43.49,7
1525,0.020000000,14.37,1
1525,0.020000000,7.18,1
1525,0.040000000,22.46,2
1525,0.080000000,23.14,3
1525,0.020000000,16.00,1
230,0.220000000,101.25,10
1525,0.020000000,13.72,1
1525,0.060000000,11.55,3
1502,0.060000000,51.49,2
1525,0.020000000,10.34,1
661,0.240000000,127.81,12
1525,0.060000000,37.36,3
1525,0.020000000,13.64,1
1525,0.020000000,31.60,1
1525,0.020000000,8.70,1
1525,0.020000000,12.82,1
1525,0.020000000,13.64,1
1525,0.020000000,12.76,1
1525,0.020000000,12.82,1
1525,0.040000000,21.59,2
1525,0.020000000,10.02,1
1525,0.060000000,7.48,3
1525,0.040000000,14.23,2
1525,0.020000000,22.39,1
1442,0.080000000,131.02,3
269,0.500000000,149.55,19
1525,0.020000000,15.00,1
1525,0.140000000,20.58,7
1173,0.040000000,23.32,2
1524,0.120000000,26.22,5
1524,0.040000000,3.32,2
1524,0.020000000,17.50,1
1028,0.120000000,26.33,5
1524,0.020000000,27.61,1
1425,0.100000000,13.34,3
1305,0.080000000,126.20,3
503,0.300000000,209.07,15
1489,0.040000000,19.57,2
1524,0.020000000,45.30,1
1524,0.020000000,20.88,1
1524,0.020000000,18.47,1
1192,0.100000000,72.38,5
1524,0.040000000,43.94,2
1157,0.120000000,43.76,6
1524,0.020000000,57.33,1
1524,0.060000000,16.69,3
1524,0.040000000,8.12,2
747,1.220000000,651.61,51
1138,0.040000000,11.00,2
1524,0.040000000,37.36,2
1524,0.020000000,16.47,1
1524,0.020000000,6.62,1
1524,0.060000000,29.51,3
1524,0.020000000,22.39,1
1518,0.100000000,85.59,5
1524,0.020000000,6.46,1
1523,0.040000000,33.02,2
1522,0.020000000,23.15,1
1523,0.020000000,3.75,1
1523,0.060000000,30.04,3
446,0.100000000,57.69,5
633,0.640000000,226.28,28
1523,0.060000000,62.46,3
1523,0.020000000,6.34,1
1496,0.060000000,29.68,3
1523,0.020000000,11.44,1
405,0.100000000,61.11,3
1523,0.020000000,18.01,1
1200,0.040000000,52.12,1
1523,0.100000000,39.43,5
1523,0.060000000,10.64,3
1523,0.140000000,21.96,7
1523,0.040000000,19.99,2
344,0.400000000,150.30,18
1523,0.020000000,38.88,1
870,0.400000000,66.56,20
1523,0.120000000,18.84,6
1522,0.380000000,92.12,9
1523,0.040000000,19.49,2
1523,0.040000000,10.17,2
1303,0.120000000,21.03,6
1523,0.020000000,10.64,1
1194,0.060000000,33.01,2
1522,0.020000000,8.37,1
898,0.200000000,46.07,8
872,0.360000000,144.94,18
624,0.200000000,69.16,10
308,0.600000000,224.20,25
568,0.360000000,283.39,16
1522,0.020000000,14.44,1
1522,0.020000000,14.98,1
1522,0.040000000,53.18,2
849,0.260000000,58.19,12
1522,0.020000000,16.59,1
1522,0.020000000,9.94,1
237,0.020000000,8.03,1
1015,0.320000000,67.42,16
616,0.120000000,24.96,5
1522,0.080000000,28.72,4
1089,0.080000000,15.12,3
1522,0.020000000,13.64,1
1522,0.020000000,14.55,1
1522,0.020000000,3.52,1
207,0.040000000,17.45,2
1522,0.040000000,12.67,2
932,0.220000000,94.30,9
1522,0.020000000,13.98,1
1522,0.120000000,28.19,6
1511,0.080000000,25.07,4
1522,0.040000000,10.50,2
933,0.040000000,36.39,2
1423,0.080000000,51.06,4
1522,0.020000000,4.99,1
1522,0.020000000,4.54,1
1522,0.020000000,12.82,1
1522,0.060000000,33.56,3
765,0.140000000,56.72,7
1522,0.020000000,12.49,1
1522,0.060000000,19.52,3
452,0.080000000,60.70,4
1521,0.020000000,78.00,1
625,0.700000000,273.54,22
1521,0.020000000,25.37,1
1521,0.020000000,6.32,1
1521,0.020000000,10.93,1
1521,0.020000000,16.00,1
1305,0.120000000,65.83,6
1521,0.040000000,38.70,2
1521,0.040000000,13.99,2
1521,0.040000000,23.46,2
1521,0.020000000,17.46,1
1519,0.020000000,1.50,1
354,0.160000000,77.36,8
822,0.260000000,93.72,13
1521,0.040000000,28.41,2
1521,0.020000000,10.75,1
1521,0.020000000,13.33,1
1521,0.120000000,11.56,6
1521,0.020000000,65.33,1
1521,0.040000000,28.23,2
911,0.060000000,128.63,3
220,0.260000000,224.82,12
1521,0.040000000,20.53,2
1521,0.020000000,6.34,1
1254,0.320000000,131.40,16
1521,0.020000000,22.39,1
1515,0.040000000,14.54,1
1521,0.020000000,7.66,1
1521,0.020000000,8.28,1
1521,0.080000000,10.67,4
1521,0.020000000,22.39,1
1521,0.020000000,8.70,1
1521,0.020000000,11.04,1
1521,0.100000000,15.83,5
1521,0.020000000,6.74,1
1521,0.020000000,3.32,1
